Time,Local Time,Day_or_Night,Latitude,Longitude,Nearest City,Cloud_Percent,Photo_File
2022-05-05 20:53:02.168976,2022-05-05 17:04:47.390833,day,-49.31362512682721,-57.06157559738385,Stanley :  : ,3.5016166960611406,/home/pi/msl/jbvk/photo_0200.jpg
2022-05-05 20:53:18.796883,2022-05-05 17:10:57.461173,day,-48.96546156080954,-55.58889879178461,Stanley :  : ,3.433904425967918,/home/pi/msl/jbvk/photo_0201.jpg
2022-05-05 20:53:35.374848,2022-05-05 17:17:01.233807,day,-48.598066301674315,-54.14225433909435,Stanley :  : ,3.4594933652473334,/home/pi/msl/jbvk/photo_0202.jpg
2022-05-05 20:53:51.970167,2022-05-05 17:23:00.063677,day,-48.2105355509567,-52.7162770431876,Stanley :  : ,3.6001669186192995,/home/pi/msl/jbvk/photo_0203.jpg
2022-05-05 20:54:08.564911,2022-05-05 17:28:53.360971,day,-47.803896412393655,-51.313349750433154,Stanley :  : ,3.6270681111950953,/home/pi/msl/jbvk/photo_0204.jpg
2022-05-05 20:54:25.194661,2022-05-05 17:34:41.808387,day,-47.37774003939719,-49.93077614172991,Stanley :  : ,3.428917863441673,/home/pi/msl/jbvk/photo_0205.jpg
2022-05-05 20:54:41.822188,2022-05-05 17:40:24.547565,day,-46.93352081523476,-48.57197759382626,Stanley :  : ,3.921012849584278,/home/pi/msl/jbvk/photo_0206.jpg
2022-05-05 20:54:58.433506,2022-05-05 17:46:01.253867,day,-46.47220617494465,-47.23824849519174,Stanley :  : ,4.553125262450659,/home/pi/msl/jbvk/photo_0207.jpg
2022-05-05 20:55:15.071253,2022-05-05 17:51:32.750784,day,-45.99317625779624,-45.92633528931415,Grytviken :  : ,3.718138489963887,/home/pi/msl/jbvk/photo_0208.jpg
2022-05-05 20:55:31.691659,2022-05-05 17:56:58.131777,day,-45.498280261441735,-44.63983284298054,Grytviken :  : ,4.107352817670278,/home/pi/msl/jbvk/photo_0209.jpg
2022-05-05 20:55:48.318099,2022-05-05 18:02:17.947326,day,-44.98727461014023,-43.37654488646466,Grytviken :  : ,4.249994750986814,/home/pi/msl/jbvk/photo_0210.jpg
2022-05-05 20:56:04.930119,2022-05-05 18:07:31.800354,day,-44.46140504461262,-42.13804068626565,Grytviken :  : ,3.7027851263962375,/home/pi/msl/jbvk/photo_0211.jpg
2022-05-05 20:56:21.525892,2022-05-05 18:12:39.716343,day,-43.92130886495783,-40.9242064524384,Grytviken :  : ,3.8744278575627784,/home/pi/msl/jbvk/photo_0212.jpg
2022-05-05 20:56:38.131744,2022-05-05 18:17:42.248236,day,-43.36665782694377,-39.73284795200791,Grytviken :  : ,3.9349227345259092,/home/pi/msl/jbvk/photo_0213.jpg
2022-05-05 20:56:54.730913,2022-05-05 18:22:39.149284,day,-42.798542385668576,-38.56492345229909,Grytviken :  : ,3.812489501973629,/home/pi/msl/jbvk/photo_0214.jpg
2022-05-05 20:57:11.311438,2022-05-05 18:27:30.327307,day,-42.217845945780695,-37.42076721160296,Grytviken :  : ,3.7866381120349373,/home/pi/msl/jbvk/photo_0215.jpg
2022-05-05 20:57:27.937720,2022-05-05 18:32:16.962841,day,-41.62282854553394,-36.29572866072969,Grytviken :  : ,3.6987171411774584,/home/pi/msl/jbvk/photo_0216.jpg
2022-05-05 20:57:44.566192,2022-05-05 18:36:58.345142,day,-41.01555787910785,-35.1925877102373,Grytviken :  : ,3.6333669270177205,/home/pi/msl/jbvk/photo_0217.jpg
2022-05-05 20:58:01.200076,2022-05-05 18:41:34.694769,day,-40.39623078391039,-34.110438780534444,Grytviken :  : ,3.5344230284706475,/home/pi/msl/jbvk/photo_0218.jpg
2022-05-05 20:58:17.839365,2022-05-05 18:46:06.087999,day,-39.76535972330996,-33.04896402591226,Grytviken :  : ,2.090157050474511,/home/pi/msl/jbvk/photo_0219.jpg
2022-05-05 20:58:34.468234,2022-05-05 18:50:32.421973,night,-39.123895614379556,-32.008526086192084,Grytviken :  : ,0.0018371546149323927,/home/pi/msl/jbvk/photo_0220.jpg
2022-05-05 20:58:51.062618,2022-05-05 18:54:53.360808,night,-38.47347060845736,-30.990424209382486,Grytviken :  : ,0.0,/home/pi/msl/jbvk/photo_0221.jpg
2022-05-05 20:59:07.657833,2022-05-05 18:59:09.708043,night,-37.81284715983835,-29.99145745968926,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0222.jpg
2022-05-05 20:59:24.236674,2022-05-05 19:03:21.244940,night,-37.14334814097084,-29.012465560395928,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0223.jpg
2022-05-05 20:59:40.830837,2022-05-05 19:07:28.609663,night,-36.463994078947934,-28.050921558977944,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0224.jpg
2022-05-05 20:59:57.399975,2022-05-05 19:11:31.315786,night,-35.77686202700255,-27.108684121357634,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0225.jpg
2022-05-05 21:00:13.986536,2022-05-05 19:15:30.145489,night,-35.080463007431916,-26.182671029324947,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0226.jpg
2022-05-05 21:00:30.564480,2022-05-05 19:19:24.819017,night,-34.37631770098564,-25.27393942966816,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0227.jpg
2022-05-05 21:00:47.142638,2022-05-05 19:23:15.604552,night,-33.6643485008822,-24.38140869012032,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0228.jpg
2022-05-05 21:01:03.737213,2022-05-05 19:27:02.841864,night,-32.94419050179944,-23.503730620179773,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0229.jpg
2022-05-05 21:01:20.348773,2022-05-05 19:30:46.658685,night,-32.21608825305172,-22.640375366289827,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0230.jpg
2022-05-05 21:01:36.951358,2022-05-05 19:34:26.843729,night,-31.481412681367196,-21.792115118850546,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0231.jpg
2022-05-05 21:01:53.521657,2022-05-05 19:38:03.161774,night,-30.74173525217071,-20.959832844253143,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0232.jpg
2022-05-05 21:02:10.101570,2022-05-05 19:41:36.321052,night,-29.995359901023303,-20.140752158927118,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0233.jpg
2022-05-05 21:02:26.694361,2022-05-05 19:45:06.538563,night,-29.242150976364357,-19.333982489738897,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0234.jpg
2022-05-05 21:02:43.289121,2022-05-05 19:48:33.702457,night,-28.4831888186523,-18.53994443241175,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0235.jpg
2022-05-05 21:02:59.883986,2022-05-05 19:51:57.942635,night,-27.718658254394068,-17.75808896241716,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0236.jpg
2022-05-05 21:03:16.477088,2022-05-05 19:55:19.277947,night,-26.9491881395237,-16.988329754862438,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0237.jpg
2022-05-05 21:03:33.039996,2022-05-05 19:58:37.671473,night,-26.175548400241443,-16.230702180722588,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0238.jpg
2022-05-05 21:03:49.618125,2022-05-05 20:01:53.594310,night,-25.396628148008826,-15.483432563354464,Edinburgh of the Seven Seas : Tristan da Cunha : ,0.0,/home/pi/msl/jbvk/photo_0239.jpg
2022-05-05 21:04:06.213549,2022-05-05 20:05:07.231344,night,-24.612274449664177,-14.745759185430636,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0240.jpg
2022-05-05 21:04:22.738153,2022-05-05 20:08:17.588439,night,-23.827255694517103,-14.021457140821964,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0241.jpg
2022-05-05 21:04:39.382973,2022-05-05 20:11:27.117474,night,-23.031962242258068,-13.301106246685483,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0242.jpg
2022-05-05 21:04:55.956880,2022-05-05 20:14:33.653804,night,-22.236055230758968,-12.592929484317041,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0243.jpg
2022-05-05 21:05:12.807950,2022-05-05 20:17:41.189772,night,-21.42287010571032,-11.881742409553631,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0244.jpg
2022-05-05 21:05:29.470006,2022-05-05 20:20:44.601421,night,-20.615142436128227,-11.186952436722345,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0245.jpg
2022-05-05 21:05:46.064880,2022-05-05 20:23:45.358877,night,-19.807293934951694,-10.502941677758452,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0246.jpg
2022-05-05 21:06:02.642771,2022-05-05 20:26:44.140497,night,-18.996959413929744,-9.827092810142137,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0247.jpg
2022-05-05 21:06:19.170326,2022-05-05 20:29:40.677596,night,-18.18600392797552,-9.160386374397941,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0248.jpg
2022-05-05 21:06:35.731455,2022-05-05 20:32:35.960294,night,-17.370461361591424,-8.499046504118834,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0249.jpg
2022-05-05 21:06:52.292639,2022-05-05 20:35:29.707720,night,-16.552171183905003,-7.844103830520978,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0250.jpg
2022-05-05 21:07:08.887713,2022-05-05 20:38:22.361872,night,-15.729574157066484,-7.1938576694834735,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0251.jpg
2022-05-05 21:07:25.448620,2022-05-05 20:41:13.297116,night,-14.906199805700702,-6.550631264992545,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0252.jpg
2022-05-05 21:07:42.009722,2022-05-05 20:44:02.953341,night,-14.080498614722542,-5.912734922198075,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0253.jpg
2022-05-05 21:07:58.638190,2022-05-05 20:46:52.094941,night,-13.249234678650529,-5.277263537010953,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0254.jpg
2022-05-05 21:08:15.216707,2022-05-05 20:49:39.592451,night,-12.41848567390421,-4.648434400675905,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0255.jpg
2022-05-05 21:08:31.777331,2022-05-05 20:52:25.868505,night,-11.58671950581443,-4.02462010973718,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0256.jpg
2022-05-05 21:08:48.372844,2022-05-05 20:55:11.555292,night,-10.75126553845073,-3.403406466861993,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0257.jpg
2022-05-05 21:09:04.966501,2022-05-05 20:57:56.261089,night,-9.914652315848098,-2.7862725515762166,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0258.jpg
2022-05-05 21:09:21.527591,2022-05-05 21:00:39.865473,night,-9.077961246114137,-2.173592159910704,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0259.jpg
2022-05-05 21:09:38.157480,2022-05-05 21:03:23.394306,night,-8.23646060817702,-1.5615132242799508,Jamestown : Saint Helena : ,0.0,/home/pi/msl/jbvk/photo_0260.jpg
2022-05-05 21:09:54.750776,2022-05-05 21:06:05.889046,night,-7.395567990925589,-0.9535905398726582,Pale : Annobon : ,0.0,/home/pi/msl/jbvk/photo_0261.jpg
2022-05-05 21:10:11.398421,2022-05-05 21:08:48.363289,night,-6.550500965965664,-0.3459797149744509,Pale : Annobon : ,0.0,/home/pi/msl/jbvk/photo_0262.jpg
2022-05-05 21:10:27.906082,2022-05-05 21:11:28.837003,night,-5.712181091902379,0.25387883791616445,Pale : Annobon : ,0.0,/home/pi/msl/jbvk/photo_0263.jpg
2022-05-05 21:10:44.467060,2022-05-05 21:14:09.423155,night,-4.869996764343293,0.8539837296545066,Pale : Annobon : ,0.0,/home/pi/msl/jbvk/photo_0264.jpg
2022-05-05 21:11:01.030975,2022-05-05 21:16:49.684057,night,-4.026721938000653,1.4527211732219465,Pale : Annobon : ,0.0,/home/pi/msl/jbvk/photo_0265.jpg
2022-05-05 21:11:18.918463,2022-05-05 21:19:42.360495,night,-3.1155758457198663,2.0976751327151724,Pale : Annobon : ,0.0,/home/pi/msl/jbvk/photo_0266.jpg
2022-05-05 21:11:35.562793,2022-05-05 21:22:22.746270,night,-2.267430348567876,2.696597819629007,Pale : Annobon : ,0.0,/home/pi/msl/jbvk/photo_0267.jpg
2022-05-05 21:11:52.123553,2022-05-05 21:25:02.183860,night,-1.4229827952905763,3.2919179464934016,Pale : Annobon : ,0.0,/home/pi/msl/jbvk/photo_0268.jpg
2022-05-05 21:12:09.712640,2022-05-05 21:28:00.182624,night,-0.47389039541736205,3.960291598903371,Pale : Annobon : ,0.0,/home/pi/msl/jbvk/photo_0269.jpg
2022-05-05 21:12:27.600709,2022-05-05 21:30:43.467519,night,0.38671065589287695,4.566111707258252,Pale : Annobon : ,0.0,/home/pi/msl/jbvk/photo_0270.jpg
2022-05-05 21:12:44.278531,2022-05-05 21:33:23.923359,night,1.2374820892969827,5.165186784861847,Sao Tome : Sao Tome Island : ,0.0,/home/pi/msl/jbvk/photo_0271.jpg
2022-05-05 21:13:00.907081,2022-05-05 21:36:04.017563,night,2.0856251962666033,5.762960342054761,Santo Antonio : Principe : ,0.0,/home/pi/msl/jbvk/photo_0272.jpg
2022-05-05 21:13:17.636569,2022-05-05 21:38:45.269765,night,2.9386940634967496,6.365138318706563,Brass : Bayelsa : ,0.0,/home/pi/msl/jbvk/photo_0273.jpg
2022-05-05 21:13:34.332822,2022-05-05 21:41:26.466942,night,3.7897727951277442,6.967225500797131,Bonny : Rivers : ,0.0,/home/pi/msl/jbvk/photo_0274.jpg
2022-05-05 21:13:51.027314,2022-05-05 21:44:07.954144,night,4.640173029007206,7.570528456805195,Bori : Rivers : ,0.0,/home/pi/msl/jbvk/photo_0275.jpg
2022-05-05 21:14:07.673837,2022-05-05 21:46:49.364021,night,5.487480022442568,8.173709099103625,Arochukwu : Abia : ,0.0,/home/pi/msl/jbvk/photo_0276.jpg
2022-05-05 21:14:24.437552,2022-05-05 21:49:32.399447,night,6.340127405292133,8.78317456381939,Boje : Cross River : ,0.0,/home/pi/msl/jbvk/photo_0277.jpg
2022-05-05 21:14:41.096757,2022-05-05 21:52:14.896490,night,7.186244084853277,9.390832222228392,Katsina-Ala : Benue : ,0.0,/home/pi/msl/jbvk/photo_0278.jpg
2022-05-05 21:14:57.759350,2022-05-05 21:54:58.086725,night,8.031837122155359,10.001364061509395,Wukari : Taraba : ,0.0,/home/pi/msl/jbvk/photo_0279.jpg
2022-05-05 21:15:14.437971,2022-05-05 21:57:42.101696,night,8.877030818315749,10.615265518980475,Mutum Biyu : Taraba : ,0.0,/home/pi/msl/jbvk/photo_0280.jpg
2022-05-05 21:15:31.167157,2022-05-05 22:00:27.389652,night,9.723608264391963,11.234260394665426,Kaltungo : Gombe : ,0.0,/home/pi/msl/jbvk/photo_0281.jpg
2022-05-05 21:15:47.795347,2022-05-05 22:03:12.486402,night,10.563555574851618,11.852879396834561,Wuyo : Borno : ,0.0,/home/pi/msl/jbvk/photo_0282.jpg
2022-05-05 21:16:04.440889,2022-05-05 22:05:58.678743,night,11.402966286365862,12.475991058075186,Goniri : Yobe : ,0.0,/home/pi/msl/jbvk/photo_0283.jpg
2022-05-05 21:16:21.068830,2022-05-05 22:08:45.666743,night,12.239786345019533,13.102491305118194,Gajiram : Borno : ,0.0,/home/pi/msl/jbvk/photo_0284.jpg
2022-05-05 21:16:37.697554,2022-05-05 22:11:33.722496,night,13.074867725055505,13.733437259256135,Kukawa : Borno : ,0.0,/home/pi/msl/jbvk/photo_0285.jpg
2022-05-05 21:16:54.326085,2022-05-05 22:14:22.921082,night,13.908051883368882,14.36914582020895,Bol : Lac : ,0.0,/home/pi/msl/jbvk/photo_0286.jpg
2022-05-05 21:17:10.972799,2022-05-05 22:17:13.579139,night,14.740365061961612,15.010859748780325,Mao : Kanem : ,0.0,/home/pi/msl/jbvk/photo_0287.jpg
2022-05-05 21:17:27.700452,2022-05-05 22:20:06.312553,night,15.574123679583987,15.660883755401734,Mao : Kanem : ,0.0,/home/pi/msl/jbvk/photo_0288.jpg
2022-05-05 21:17:44.227194,2022-05-05 22:22:58.283846,night,16.395188231786303,16.308569383796893,Mao : Kanem : ,0.0,/home/pi/msl/jbvk/photo_0289.jpg
2022-05-05 21:18:00.855825,2022-05-05 22:25:52.844703,night,17.219148667525342,16.96662032331273,Faya-Largeau : Borkou : ,0.0,/home/pi/msl/jbvk/photo_0290.jpg
2022-05-05 21:18:17.552322,2022-05-05 22:28:49.682786,night,18.043777818855347,17.633876931311733,Faya-Largeau : Borkou : ,0.0,/home/pi/msl/jbvk/photo_0291.jpg
2022-05-05 21:18:34.230846,2022-05-05 22:31:47.976965,night,18.86461942412948,18.307275497419383,Faya-Largeau : Borkou : ,0.0,/home/pi/msl/jbvk/photo_0292.jpg
2022-05-05 21:18:50.876496,2022-05-05 22:34:47.651665,night,19.680790226707725,18.98656320483725,Faya-Largeau : Borkou : ,0.0,/home/pi/msl/jbvk/photo_0293.jpg
2022-05-05 21:19:07.452982,2022-05-05 22:37:48.399622,night,20.490412075895915,19.670610998922424,Aozou : Tibesti : ,0.0,/home/pi/msl/jbvk/photo_0294.jpg
2022-05-05 21:19:24.081832,2022-05-05 22:40:51.639820,night,21.299262486541938,20.364824951916198,Aozou : Tibesti : ,0.0,/home/pi/msl/jbvk/photo_0295.jpg
2022-05-05 21:19:40.777667,2022-05-05 22:43:57.634970,night,22.10775777803969,21.070238761581948,Al Jawf : Al Kufrah : ,0.0,/home/pi/msl/jbvk/photo_0296.jpg
2022-05-05 21:19:57.542389,2022-05-05 22:47:06.616858,night,22.916157454429833,21.787810287129574,At Taj : Al Kufrah : ,0.0,/home/pi/msl/jbvk/photo_0297.jpg
2022-05-05 21:20:14.120320,2022-05-05 22:50:15.625443,night,23.711247252142993,22.506271345995152,At Taj : Al Kufrah : ,0.0,/home/pi/msl/jbvk/photo_0298.jpg
2022-05-05 21:20:30.715036,2022-05-05 22:53:27.127695,night,24.50302121155746,23.235052747200566,At Taj : Al Kufrah : ,0.0,/home/pi/msl/jbvk/photo_0299.jpg
2022-05-05 21:20:47.354142,2022-05-05 22:56:41.563227,night,25.292584604798435,23.97587118931943,At Taj : Al Kufrah : ,0.0,/home/pi/msl/jbvk/photo_0300.jpg
2022-05-05 21:21:03.971761,2022-05-05 22:59:58.260188,night,26.07652899166214,24.72620178029844,At Taj : Al Kufrah : ,0.0,/home/pi/msl/jbvk/photo_0301.jpg
2022-05-05 21:21:20.583947,2022-05-05 23:03:17.510710,night,26.855402134407466,25.487194846071606,Siwa Oasis : Muhafazat Matruh : ,0.0,/home/pi/msl/jbvk/photo_0302.jpg
2022-05-05 21:21:37.214654,2022-05-05 23:06:39.729914,night,27.630150949083177,26.260480251934496,Siwa Oasis : Muhafazat Matruh : ,0.0,/home/pi/msl/jbvk/photo_0303.jpg
2022-05-05 21:21:53.825746,2022-05-05 23:10:04.565176,night,28.398753537462387,27.044747626799584,Qasr al Farafirah : Muhafazat al Wadi al Jadid : ,0.0,/home/pi/msl/jbvk/photo_0304.jpg
2022-05-05 21:22:10.434947,2022-05-05 23:13:32.367036,night,29.161881370624847,27.84138370299161,Al Bawiti : Al Jizah : ,0.0,/home/pi/msl/jbvk/photo_0305.jpg
2022-05-05 21:22:27.063853,2022-05-05 23:17:03.475967,night,29.92005474109956,28.651717142137812,Al `Alamayn : Muhafazat Matruh : ,0.0,/home/pi/msl/jbvk/photo_0306.jpg
2022-05-05 21:22:43.691022,2022-05-05 23:20:37.748170,night,30.672042674310845,29.47523811606709,Al `Alamayn : Muhafazat Matruh : ,0.0,/home/pi/msl/jbvk/photo_0307.jpg
2022-05-05 21:23:00.303107,2022-05-05 23:24:15.184299,night,31.41718727991508,30.31200496723842,Rosetta : Al Buhayrah : ,0.0,/home/pi/msl/jbvk/photo_0308.jpg
2022-05-05 21:23:16.933125,2022-05-05 23:27:56.311866,night,32.156569153545284,31.164078085881172,Al Hamul : Kafr ash Shaykh : ,0.0,/home/pi/msl/jbvk/photo_0309.jpg
2022-05-05 21:23:33.526275,2022-05-05 23:31:40.498883,night,32.887389151568854,32.0290525342389,`Izbat al Burj : Muhafazat ad Daqahliyah : ,0.0,/home/pi/msl/jbvk/photo_0310.jpg
2022-05-05 21:23:50.104095,2022-05-05 23:35:28.161528,night,33.61038196798749,32.908572637168376,Kolossi : Larnaka : ,0.0,/home/pi/msl/jbvk/photo_0311.jpg
2022-05-05 21:24:06.682078,2022-05-05 23:39:19.634451,night,34.32591661458118,33.80396821911282,Perivolia : Larnaka : ,0.0,/home/pi/msl/jbvk/photo_0312.jpg
2022-05-05 21:24:23.276861,2022-05-05 23:43:15.284755,night,35.034373400629896,34.71669955707123,Rizokarpaso : Ammochostos : ,0.0,/home/pi/msl/jbvk/photo_0313.jpg
2022-05-05 21:24:39.871608,2022-05-05 23:47:15.013818,night,35.734697106210824,35.64642587467628,Latakia : Latakia : ,0.0,/home/pi/msl/jbvk/photo_0314.jpg
2022-05-05 21:24:56.449440,2022-05-05 23:51:18.688725,night,36.42579674921019,36.592663685671035,Shaykh al Hadid : Aleppo : ,0.0,/home/pi/msl/jbvk/photo_0315.jpg
2022-05-05 21:25:13.044710,2022-05-05 23:55:26.962657,night,37.108793489996096,37.55799144674404,Yesildere : Gaziantep : ,0.0,/home/pi/msl/jbvk/photo_0316.jpg
2022-05-05 21:25:29.622169,2022-05-05 23:59:39.405557,night,37.78176658953961,38.540764116486656,Kahta : Adiyaman : ,0.0,/home/pi/msl/jbvk/photo_0317.jpg
2022-05-05 21:25:46.216970,2022-05-06 00:03:56.711047,night,38.4458389875576,39.5437253199216,Hazar : Elazig : ,0.0,/home/pi/msl/jbvk/photo_0318.jpg
2022-05-05 21:26:02.795561,2022-05-06 00:08:18.474575,night,39.09922925797741,40.56532922428839,Ilicalar : Bingoel : ,0.0,/home/pi/msl/jbvk/photo_0319.jpg
2022-05-05 21:26:19.389626,2022-05-06 00:12:45.316790,night,39.74275808615682,41.60802984945305,Tekman : Erzurum : ,0.0,/home/pi/msl/jbvk/photo_0320.jpg
2022-05-05 21:26:35.989678,2022-05-06 00:17:17.222896,night,40.37562120184469,42.671805075109596,Sarikamis : Kars : ,0.0,/home/pi/msl/jbvk/photo_0321.jpg
2022-05-05 21:26:52.564885,2022-05-06 00:21:53.787701,night,40.99619272424995,43.75509506801555,Amasia : Shirak : ,0.0,/home/pi/msl/jbvk/photo_0322.jpg
2022-05-05 21:27:09.190830,2022-05-06 00:26:36.406025,night,41.606834238286424,44.86339664726008,Tbilisi : T'bilisi : ,0.0,/home/pi/msl/jbvk/photo_0323.jpg
2022-05-05 21:27:25.768796,2022-05-06 00:31:23.500428,night,42.203424793397645,45.990548467916604,Bezhta : Dagestan : Bezhtinskiy Uchastok Rayon,0.0,/home/pi/msl/jbvk/photo_0324.jpg
2022-05-05 21:27:42.349112,2022-05-06 00:36:16.014026,night,42.787325944647236,47.14027047591586,Nizhneye Kazanishche : Dagestan : ,0.0,/home/pi/msl/jbvk/photo_0325.jpg
2022-05-05 21:27:58.944041,2022-05-06 00:41:14.297070,night,43.35851833317154,48.31397095222446,Sulak : Dagestan : ,0.0,/home/pi/msl/jbvk/photo_0326.jpg
2022-05-05 21:28:15.569640,2022-05-06 00:46:18.702222,night,43.91689975015956,49.51305242585982,Fort-Shevchenko : Mangghystau : ,0.0,/home/pi/msl/jbvk/photo_0327.jpg
2022-05-05 21:28:32.198041,2022-05-06 00:51:28.831751,night,44.461010334145925,50.73597379373442,Fort-Shevchenko : Mangghystau : ,0.0,/home/pi/msl/jbvk/photo_0328.jpg
2022-05-05 21:28:48.826432,2022-05-06 00:56:44.673201,night,44.99017532446864,51.98269487117025,Shetpe : Mangghystau : ,0.0,/home/pi/msl/jbvk/photo_0329.jpg
2022-05-05 21:29:05.454832,2022-05-06 01:02:06.297045,night,45.503887798538464,53.25350922041814,Qaraton : Atyrau : ,0.0,/home/pi/msl/jbvk/photo_0330.jpg
2022-05-05 21:29:22.083229,2022-05-06 01:07:33.718242,night,46.001561325396786,54.54847922000771,Beyneu : Mangghystau : ,0.0,/home/pi/msl/jbvk/photo_0331.jpg
2022-05-05 21:29:38.711669,2022-05-06 01:13:06.956115,night,46.48263884170987,55.86768519041743,Beyneu : Mangghystau : ,0.0,/home/pi/msl/jbvk/photo_0332.jpg
2022-05-05 21:29:55.339998,2022-05-06 01:18:46.004525,night,46.946546557982884,57.21110219407647,Shubarshi : Aqtoebe : ,0.0,/home/pi/msl/jbvk/photo_0333.jpg
2022-05-05 21:30:11.968338,2022-05-06 01:24:30.837488,night,47.39270751234391,58.5786214598912,Shalqar : Aqtoebe : ,0.0,/home/pi/msl/jbvk/photo_0334.jpg
2022-05-05 21:30:28.596698,2022-05-06 01:30:21.415145,night,47.82055355693375,59.97007686451347,Shalqar : Aqtoebe : ,0.0,/home/pi/msl/jbvk/photo_0335.jpg
2022-05-05 21:30:45.225218,2022-05-06 01:36:17.665167,night,48.2295044887812,61.38516645280098,Yrghyz : Aqtoebe : ,0.0,/home/pi/msl/jbvk/photo_0336.jpg
2022-05-05 21:31:01.836747,2022-05-06 01:42:19.115089,night,48.61859373683182,62.821993093118884,Torghay : Qostanay : ,0.0,/home/pi/msl/jbvk/photo_0337.jpg
2022-05-05 21:31:18.448284,2022-05-06 01:48:26.011392,night,48.98769071914572,64.28151295183304,Torghay : Qostanay : ,0.5203084320147813,/home/pi/msl/jbvk/photo_0338.jpg
2022-05-05 21:31:35.076654,2022-05-06 01:54:38.583484,day,49.3365793319651,65.76461179308757,Arkalyk : Qostanay : ,3.5488578147308307,/home/pi/msl/jbvk/photo_0339.jpg
2022-05-05 21:31:51.705007,2022-05-06 02:00:56.265221,day,49.664312557311575,67.26900089333772,Arkalyk : Qostanay : ,4.365997942386831,/home/pi/msl/jbvk/photo_0340.jpg
2022-05-05 21:32:08.372502,2022-05-06 02:07:19.805448,day,49.971098920875484,68.79763727463677,Shubarkol : Qaraghandy : ,4.3800390526581,/home/pi/msl/jbvk/photo_0341.jpg
2022-05-05 21:32:25.011765,2022-05-06 02:13:47.403640,day,50.25514614355987,70.34329948003735,Egindikol : Aqmola : ,4.3028785588309395,/home/pi/msl/jbvk/photo_0342.jpg
2022-05-05 21:32:41.640609,2022-05-06 02:20:19.245599,day,50.516381811578874,71.90668745769312,Kievka : Qaraghandy : ,4.163517258755354,/home/pi/msl/jbvk/photo_0343.jpg
2022-05-05 21:32:58.269085,2022-05-06 02:26:55.187898,day,50.75446567234046,73.48716171921726,Qushoqy : Qaraghandy : ,4.203278533635676,/home/pi/msl/jbvk/photo_0344.jpg
